;Rk;G;Date;Age;Tm;Unnamed: 5;Opp;Unnamed: 7;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;url;joueur;annee
50;49;48;2006-02-04;21-251;DEN;;POR;W (+1);1;40:15;9;22;.409;0;0;;15;18;.833;3;2;5;8;0;1;1;1;33;27.6;+8;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
51;50;49;2006-02-06;21-253;DEN;@;GSW;L (-8);1;36:40;12;23;.522;1;4;.250;9;10;.900;3;3;6;2;1;0;5;4;34;21.1;-8;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
52;51;50;2006-02-08;21-255;DEN;;CHI;L (-3);1;38:32;10;23;.435;0;1;.000;11;13;.846;1;6;7;2;1;1;3;4;31;19.1;-2;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
53;52;51;2006-02-10;21-257;DEN;;DAL;W (+9);1;39:03;7;16;.438;0;1;.000;10;14;.714;0;1;1;10;1;1;4;3;24;17.8;+10;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
54;53;52;2006-02-12;21-259;DEN;@;SEA;W (+8);1;42:30;9;21;.429;0;0;;15;17;.882;1;8;9;2;3;1;4;4;33;23.7;+5;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
55;54;53;2006-02-15;21-262;DEN;;PHO;L (-15);1;34:54;13;24;.542;0;2;.000;3;5;.600;1;3;4;3;2;0;3;3;29;18.1;-20;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
56;55;54;2006-02-21;21-268;DEN;;CHA;W (+16);1;38:37;10;20;.500;0;3;.000;4;6;.667;2;2;4;3;0;0;5;2;24;11.5;+15;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
57;56;55;2006-02-24;21-271;DEN;@;MIN;W (+1);1;45:41;11;24;.458;4;7;.571;4;6;.667;2;6;8;3;0;0;4;2;30;17.3;+6;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
58;57;56;2006-02-27;21-274;DEN;;MIL;L (-21);1;34:41;6;12;.500;0;1;.000;7;7;1.000;1;3;4;0;0;0;2;4;19;11.0;-12;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
59;58;57;2006-03-01;21-276;DEN;;DET;W (+11);1;37:35;11;26;.423;0;4;.000;3;3;1.000;2;5;7;6;0;0;1;1;25;16.9;+15;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
60;59;58;2006-03-03;21-278;DEN;@;HOU;L (-11);1;37:03;12;23;.522;3;6;.500;7;7;1.000;1;3;4;0;4;0;2;2;34;25.5;-4;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
61;60;59;2006-03-04;21-279;DEN;;ORL;W (+16);1;35:10;11;18;.611;0;1;.000;2;2;1.000;0;1;1;4;1;0;5;2;24;14.1;+7;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
62;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
63;61;60;2006-03-06;21-281;DEN;;MEM;W (+14);1;34:02;15;22;.682;0;1;.000;5;6;.833;1;4;5;2;2;3;4;4;35;27.0;+16;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
64;62;61;2006-03-09;21-284;DEN;@;PHI;W (+4);1;42:18;11;20;.550;0;2;.000;7;10;.700;2;8;10;2;1;0;3;3;29;20.2;+4;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
65;63;62;2006-03-10;21-285;DEN;@;TOR;W (+11);1;20:54;7;9;.778;0;0;;0;0;;0;6;6;1;0;0;0;0;14;13.0;0;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
66;64;63;2006-03-12;21-287;DEN;@;BOS;L (-5);1;38:48;14;21;.667;0;3;.000;8;8;1.000;0;5;5;3;1;0;1;2;36;29.7;-1;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
67;65;64;2006-03-13;21-288;DEN;@;NYK;W (+12);1;36:24;13;21;.619;0;0;;9;12;.750;4;1;5;1;0;0;1;0;35;27.1;+10;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
68;66;65;2006-03-15;21-290;DEN;@;IND;W (+2);1;37:57;12;25;.480;0;0;;7;8;.875;0;0;0;1;0;0;2;3;31;15.4;-2;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
69;67;66;2006-03-17;21-292;DEN;@;MEM;L (-14);1;41:21;16;25;.640;0;3;.000;1;1;1.000;0;2;2;2;2;1;3;0;33;23.6;-12;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
70;68;67;2006-03-18;21-293;DEN;@;NOK;W (+15);1;37:46;11;19;.579;1;3;.333;5;6;.833;1;2;3;7;0;1;1;0;28;24.6;+22;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
71;69;68;2006-03-22;21-297;DEN;;SAS;W (+12);1;38:09;13;23;.565;0;0;;6;6;1.000;1;2;3;3;0;0;4;3;32;19.3;-1;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
72;70;69;2006-03-24;21-299;DEN;;SEA;W (+13);1;37:21;9;26;.346;0;0;;13;15;.867;3;2;5;1;0;0;2;3;31;15.8;+14;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
73;71;70;2006-03-25;21-300;DEN;@;PHO;L (-11);1;39:31;11;19;.579;2;2;1.000;4;4;1.000;0;2;2;1;1;1;3;3;28;17.9;-2;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
74;72;71;2006-03-29;21-304;DEN;;UTA;L (-11);1;38:05;14;25;.560;1;4;.250;2;3;.667;1;3;4;3;1;0;1;6;31;20.0;-9;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
75;73;72;2006-03-31;21-306;DEN;;MIN;W (+12);1;39:14;9;22;.409;1;2;.500;13;14;.929;1;4;5;1;2;0;1;2;32;22.6;+10;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
76;74;73;2006-04-02;21-308;DEN;@;DAL;L (-24);1;37:27;9;24;.375;2;7;.286;5;6;.833;1;2;3;0;0;1;4;5;25;7.4;-25;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
77;75;74;2006-04-04;21-310;DEN;@;LAC;L (-2);1;36:01;8;17;.471;1;4;.250;7;7;1.000;1;3;4;5;1;0;3;1;24;18.0;+3;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
78;76;75;2006-04-06;21-312;DEN;;LAL;W (+2);1;44:20;12;30;.400;1;5;.200;8;10;.800;0;4;4;5;1;2;1;3;33;20.9;+15;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
79;77;76;2006-04-08;21-314;DEN;;GSW;W (+3);1;35:22;9;16;.563;0;0;;10;14;.714;2;1;3;2;0;0;1;4;28;19.3;-6;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
80;78;77;2006-04-10;21-316;DEN;@;POR;W (+12);1;35:50;9;16;.563;0;0;;10;11;.909;0;3;3;6;0;0;2;2;28;22.3;+17;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
81;79;78;2006-04-12;21-318;DEN;@;UTA;L (-21);1;32:47;7;19;.368;0;0;;4;5;.800;1;4;5;5;1;0;3;2;18;9.7;-7;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
82;80;79;2006-04-15;21-321;DEN;;SAC;L (-18);1;29:29;5;13;.385;0;0;;5;5;1.000;1;1;2;2;1;1;2;1;15;9.6;-14;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
83;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
84;81;80;2006-04-17;21-323;DEN;;HOU;L (-3);1;28:25;9;15;.600;0;0;;4;5;.800;1;5;6;3;2;1;1;1;22;20.3;+8;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
85;82;;2006-04-19;21-325;DEN;@;SEA;L (-11);Did Not Play;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/anthoca01/gamelog/2006;anthoca;2006
0;1;1;2005-11-01;20-179;NOK;;SAC;W (+26);1;33:32;3;7;.429;1;3;.333;6;6;1.000;0;8;8;4;2;1;4;0;13;13.2;+23;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
1;2;2;2005-11-02;20-180;NOK;@;CLE;L (-22);1;29:20;5;11;.455;1;4;.250;2;2;1.000;1;4;5;3;2;0;4;1;13;8.9;-19;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
2;3;3;2005-11-05;20-183;NOK;@;HOU;W (+7);1;33:04;6;14;.429;1;5;.200;2;3;.667;1;3;4;8;2;0;1;4;15;13.8;+4;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
3;4;4;2005-11-09;20-187;NOK;;ORL;L (-5);1;35:29;4;13;.308;0;1;.000;2;2;1.000;1;3;4;4;3;0;0;4;10;8.3;-6;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
4;5;5;2005-11-12;20-190;NOK;;DAL;L (-6);1;36:14;10;14;.714;2;6;.333;4;5;.800;1;2;3;5;1;0;5;4;26;19.0;-11;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
5;6;6;2005-11-15;20-193;NOK;@;MIA;L (-7);1;43:45;5;13;.385;0;2;.000;6;7;.857;1;1;2;10;1;0;2;4;16;13.9;-2;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
6;7;7;2005-11-16;20-194;NOK;;DEN;L (-10);1;37:30;5;15;.333;0;4;.000;8;9;.889;3;6;9;3;1;0;4;3;18;10.9;-6;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
7;8;8;2005-11-18;20-196;NOK;;ATL;W (+3);1;42:12;9;19;.474;1;2;.500;6;8;.750;2;5;7;12;5;0;2;4;25;27.2;+13;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
8;9;9;2005-11-19;20-197;NOK;@;ORL;W (+3);1;43:12;7;12;.583;1;1;1.000;6;6;1.000;0;5;5;8;2;0;3;5;21;19.5;-1;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
9;10;10;2005-11-21;20-199;NOK;@;PHI;L (-12);1;30:08;3;9;.333;0;1;.000;3;4;.750;2;3;5;6;3;0;1;2;9;11.2;-6;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
10;11;11;2005-11-23;20-201;NOK;;MIN;W (+4);1;39:41;7;19;.368;1;6;.167;6;8;.750;0;9;9;8;1;0;1;3;21;16.8;+10;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
11;12;12;2005-11-26;20-204;NOK;@;SEA;W (+6);1;40:19;4;12;.333;0;2;.000;9;12;.750;2;5;7;10;2;0;2;5;17;16.9;-3;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
12;13;13;2005-11-28;20-206;NOK;@;GSW;L (-16);1;30:09;5;12;.417;2;4;.500;3;4;.750;0;1;1;5;1;0;4;2;15;8.2;-11;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
13;14;14;2005-11-30;20-208;NOK;@;DEN;W (+7);1;39:18;3;10;.300;1;1;1.000;3;4;.750;1;7;8;9;2;0;3;3;10;10.7;+7;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
14;15;15;2005-12-02;20-210;NOK;;PHI;W (+2);1;37:44;6;11;.545;1;2;.500;3;4;.750;3;4;7;9;2;0;3;2;16;18.1;+2;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
15;16;16;2005-12-03;20-211;NOK;@;DAL;L (-9);1;38:49;9;16;.563;0;2;.000;7;8;.875;0;6;6;5;3;0;0;4;25;23.7;-16;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
16;17;17;2005-12-06;20-214;NOK;@;MEM;L (-16);1;30:37;1;8;.125;0;2;.000;0;0;;0;5;5;4;1;0;4;2;2;-2.7;-13;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
17;18;18;2005-12-07;20-215;NOK;;BOS;L (-14);1;34:13;4;11;.364;0;1;.000;8;12;.667;1;9;10;6;3;0;1;1;16;17.5;-14;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
18;19;19;2005-12-09;20-217;NOK;@;POR;L (-3);1;47:09;8;12;.667;0;0;;5;7;.714;0;7;7;10;2;0;6;4;21;18.5;-7;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
19;20;20;2005-12-11;20-219;NOK;@;SAC;L (-10);1;38:31;6;11;.545;0;0;;6;6;1.000;1;4;5;12;3;0;2;4;18;22.4;-16;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
20;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
21;21;21;2005-12-12;20-220;NOK;@;PHO;W (+4);1;33:13;6;13;.462;2;3;.667;5;8;.625;0;7;7;7;4;0;3;4;19;17.5;+4;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
22;22;22;2005-12-14;20-222;NOK;;LAC;W (+13);1;36:56;5;9;.556;0;1;.000;3;4;.750;0;5;5;8;2;0;2;4;13;13.8;+12;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
23;23;23;2005-12-16;20-224;NOK;;PHO;L (-13);1;39:24;11;21;.524;0;2;.000;3;5;.600;0;7;7;6;2;0;3;3;25;18.0;-8;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
24;24;24;2005-12-18;20-226;NOK;;SAS;W (+13);1;41:58;6;15;.400;0;0;;5;6;.833;2;10;12;9;5;0;1;0;17;23.2;+13;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
25;25;25;2005-12-21;20-229;NOK;@;MIN;L (-19);1;29:12;5;16;.313;1;2;.500;4;4;1.000;0;5;5;3;1;0;1;3;15;8.2;-24;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
26;26;26;2005-12-23;20-231;NOK;@;MIL;L (-7);1;43:07;6;13;.462;2;4;.500;10;13;.769;2;3;5;8;4;0;1;2;24;26.2;-10;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
27;27;27;2005-12-28;20-236;NOK;;HOU;W (+2);1;39:30;5;13;.385;0;2;.000;1;1;1.000;0;5;5;15;1;0;1;2;11;15.1;+3;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
28;28;28;2005-12-29;20-237;NOK;@;SAS;L (-27);1;27:24;3;12;.250;0;0;;0;0;;0;3;3;7;4;0;4;2;6;3.8;-17;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
29;29;29;2005-12-31;20-239;NOK;;DAL;L (-5);1;32:34;5;9;.556;1;1;1.000;5;6;.833;1;6;7;10;2;0;2;5;16;18.8;+3;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
30;30;30;2006-01-02;20-241;NOK;;CHA;W (+17);1;38:44;7;13;.538;3;5;.600;7;9;.778;0;4;4;11;1;0;2;5;24;22.8;+17;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
31;31;31;2006-01-04;20-243;NOK;;MIA;W (+15);1;36:42;6;10;.600;2;4;.500;1;2;.500;1;5;6;9;3;0;1;2;15;19.7;+6;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
32;32;32;2006-01-06;20-245;NOK;;POR;W (+10);1;17:21;4;8;.500;0;2;.000;0;0;;0;1;1;3;0;0;0;0;8;6.4;+15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
33;33;;2006-01-07;20-246;NOK;@;ATL;L (-8);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
34;34;33;2006-01-10;20-249;NOK;;DET;L (-10);1;34:30;4;14;.286;0;1;.000;5;5;1.000;0;3;3;5;2;0;0;5;13;9.2;-9;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
35;35;34;2006-01-13;20-252;NOK;;SAC;W (+14);1;28:10;2;11;.182;0;1;.000;2;2;1.000;0;8;8;6;2;0;3;4;6;3.1;+7;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
36;36;35;2006-01-14;20-253;NOK;@;HOU;W (+6);1;34:38;4;12;.333;0;1;.000;9;12;.750;0;6;6;5;1;0;1;3;17;13.1;+11;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
37;37;36;2006-01-16;20-255;NOK;@;CHA;W (+15);1;34:11;6;12;.500;0;1;.000;12;12;1.000;1;6;7;6;4;0;2;2;24;25.9;+9;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
38;38;37;2006-01-18;20-257;NOK;;MEM;W (+8);1;40:42;5;12;.417;2;4;.500;4;4;1.000;0;3;3;9;2;0;2;4;16;15.2;0;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
39;39;38;2006-01-20;20-259;NOK;@;WAS;L (-11);1;39:02;11;17;.647;1;3;.333;5;5;1.000;0;6;6;11;4;1;1;5;28;31.7;-15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
40;40;39;2006-01-21;20-260;NOK;@;NYK;W (+11);1;34:39;6;13;.462;1;3;.333;14;17;.824;3;4;7;13;1;0;5;3;27;26.3;+14;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
41;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
42;41;40;2006-01-23;20-262;NOK;@;BOS;L (-13);1;29:29;1;7;.143;0;1;.000;6;6;1.000;1;5;6;6;2;0;4;1;8;7.5;-24;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
43;42;41;2006-01-25;20-264;NOK;;SAS;L (-16);1;34:18;5;18;.278;0;3;.000;4;4;1.000;2;5;7;4;3;0;1;3;14;9.9;-23;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
44;43;42;2006-01-28;20-267;NOK;@;MEM;W (+9);1;36:42;1;10;.100;0;2;.000;11;12;.917;0;3;3;8;1;0;4;1;13;9.1;-4;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
45;44;43;2006-01-30;20-269;NOK;;MIL;W (+1);1;39:45;6;11;.545;0;3;.000;4;6;.667;0;3;3;9;4;1;6;4;16;14.2;0;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
46;45;44;2006-02-01;20-271;NOK;;CHI;W (+5);1;37:43;8;11;.727;0;0;;9;11;.818;0;4;4;13;3;0;1;3;25;30.8;+2;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
47;46;45;2006-02-04;20-274;NOK;;LAL;W (+16);1;35:51;6;10;.600;1;2;.500;6;7;.857;0;7;7;13;0;0;6;3;19;18.0;+15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
48;47;46;2006-02-06;20-276;NOK;@;NJN;L (-8);1;40:54;2;12;.167;1;3;.333;1;2;.500;2;5;7;13;1;0;3;2;6;7.2;-21;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
49;48;47;2006-02-08;20-278;NOK;;SEA;W (+7);1;20:20;4;5;.800;1;1;1.000;0;0;;0;1;1;6;1;0;2;2;9;9.8;+12;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
50;49;;2006-02-10;20-280;NOK;;NYK;W (+11);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
51;50;;2006-02-11;20-281;NOK;@;MIN;W (+6);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
52;51;;2006-02-13;20-283;NOK;;WAS;W (+1);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
53;52;48;2006-02-15;20-285;NOK;;POR;W (+16);1;21:48;0;3;.000;0;0;;1;1;1.000;1;4;5;7;2;0;1;0;1;6.7;+19;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
54;53;49;2006-02-21;20-291;NOK;@;IND;L (-22);1;36:16;8;15;.533;3;4;.750;8;8;1.000;0;3;3;6;3;0;4;3;27;22.6;-15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
55;54;50;2006-02-22;20-292;NOK;;UTA;L (-6);1;39:27;6;15;.400;0;2;.000;6;6;1.000;0;2;2;7;7;1;3;0;18;20.1;+2;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
56;55;51;2006-02-25;20-295;NOK;@;UTA;W (+5);1;38:54;6;11;.545;1;2;.500;10;13;.769;0;2;2;8;2;0;5;5;23;17.7;+13;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
57;56;52;2006-02-26;20-296;NOK;@;POR;W (+13);1;36:50;6;14;.429;0;2;.000;7;8;.875;2;3;5;8;0;0;2;1;19;16.7;+7;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
58;57;53;2006-02-28;20-298;NOK;@;SEA;L (-10);1;41:35;6;12;.500;1;3;.333;12;12;1.000;4;3;7;14;3;0;2;4;25;31.9;-8;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
59;58;54;2006-03-01;20-299;NOK;@;LAC;L (-22);1;38:40;4;13;.308;0;3;.000;1;2;.500;1;7;8;12;1;0;3;1;9;9.9;-15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
60;59;55;2006-03-06;20-304;NOK;;PHO;L (-13);1;43:02;4;12;.333;2;6;.333;4;5;.800;0;4;4;11;1;0;2;4;14;13.1;-23;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
61;60;56;2006-03-08;20-306;NOK;;LAL;L (-6);1;37:41;7;16;.438;2;3;.667;6;6;1.000;1;3;4;10;3;0;2;3;22;22.0;-2;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
62;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
63;61;57;2006-03-10;20-308;NOK;;IND;L (-2);1;37:56;1;9;.111;0;3;.000;5;8;.625;1;6;7;8;0;0;1;3;7;5.8;+4;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
64;62;58;2006-03-12;20-310;NOK;;NJN;L (-11);1;42:56;7;14;.500;2;3;.667;1;1;1.000;1;2;3;7;4;0;1;5;17;17.2;-5;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
65;63;59;2006-03-14;20-312;NOK;@;SAS;L (-15);1;37:09;7;15;.467;0;1;.000;2;4;.500;0;1;1;7;3;0;3;2;16;11.9;-15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
66;64;60;2006-03-18;20-316;NOK;;DEN;L (-15);1;34:27;3;11;.273;1;5;.200;4;4;1.000;0;4;4;10;4;0;2;4;11;13.1;-15;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
67;65;61;2006-03-21;20-319;NOK;;LAC;W (+12);1;38:09;6;11;.545;1;4;.250;8;8;1.000;1;2;3;9;1;0;1;1;21;22.9;+12;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
68;66;62;2006-03-23;20-321;NOK;;HOU;L (-1);1;34:10;5;13;.385;1;4;.250;2;2;1.000;0;5;5;5;4;0;2;1;13;12.5;+3;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
69;67;63;2006-03-24;20-322;NOK;@;CHI;L (-14);1;38:41;4;10;.400;0;1;.000;5;6;.833;0;3;3;5;3;0;3;3;13;10.4;-9;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
70;68;64;2006-03-26;20-324;NOK;@;LAL;L (-11);1;38:17;6;14;.429;2;4;.500;3;4;.750;0;1;1;6;2;0;1;3;17;13.5;-7;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
71;69;65;2006-03-27;20-325;NOK;@;UTA;L (-24);1;26:16;3;7;.429;0;2;.000;5;6;.833;0;1;1;7;1;0;2;3;11;9.9;-16;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
72;70;66;2006-03-29;20-327;NOK;@;GSW;W (+1);1;40:38;7;15;.467;0;1;.000;4;4;1.000;1;5;6;7;2;0;1;4;18;16.8;+4;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
73;71;67;2006-03-31;20-329;NOK;;MEM;W (+5);1;38:41;5;9;.556;0;2;.000;11;13;.846;1;6;7;5;2;0;3;5;21;18.9;+3;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
74;72;68;2006-04-02;20-331;NOK;@;TOR;W (+7);1;47:41;6;15;.400;1;3;.333;11;14;.786;1;11;12;12;2;1;3;2;24;26.0;+7;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
75;73;69;2006-04-04;20-333;NOK;@;DET;L (-8);1;37:41;8;17;.471;0;1;.000;8;8;1.000;1;3;4;10;5;0;2;4;24;25.3;+1;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
76;74;70;2006-04-05;20-334;NOK;;GSW;W (+5);1;46:50;6;15;.400;0;2;.000;5;6;.833;2;9;11;16;6;0;4;4;17;24.2;+1;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
77;75;71;2006-04-07;20-336;NOK;;TOR;W (+6);1;35:53;7;13;.538;1;3;.333;1;1;1.000;0;3;3;8;2;1;1;1;16;17.5;+6;https://www.basketball-reference.com/players/a/paulch01/gamelog/2006;paulch;2006
