;Rk;G;Date;Age;Tm;Unnamed: 5;Opp;Unnamed: 7;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;url;joueur;annee
10;11;11;2007-11-21;21-171;ATL;@;MIA;W (+3);0;26:36;3;10;.300;0;0;;0;0;;5;3;8;2;2;0;0;4;6;6.4;-1;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
11;12;12;2007-11-24;21-174;ATL;@;MIN;W (+7);1;29:41;3;4;.750;0;0;;0;0;;4;3;7;2;0;0;0;4;6;7.9;0;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
12;13;13;2007-11-27;21-177;ATL;@;CHI;L (-12);1;33:52;4;7;.571;0;0;;0;1;.000;4;10;14;0;1;1;1;3;8;9.6;0;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
13;14;14;2007-11-28;21-178;ATL;;MIL;W (+16);1;25:49;6;10;.600;0;0;;0;2;.000;1;5;6;1;2;0;2;3;12;8.3;-10;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
14;15;15;2007-11-30;21-180;ATL;;NOH;L (-6);1;32:54;3;4;.750;0;0;;3;6;.500;1;14;15;1;2;1;1;2;9;12.7;-8;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
15;16;16;2007-12-03;21-183;ATL;@;PHI;W (+9);1;34:30;6;9;.667;0;1;.000;0;0;;4;9;13;1;0;0;0;4;12;12.7;+3;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
16;17;17;2007-12-04;21-184;ATL;;DET;L (-11);1;37:56;3;9;.333;0;0;;2;2;1.000;2;8;10;2;0;0;3;4;8;3.5;-22;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
17;18;18;2007-12-06;21-186;ATL;;MIN;W (+1);1;35:19;2;5;.400;0;0;;4;4;1.000;3;12;15;0;1;2;2;4;8;9.8;+22;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
18;19;19;2007-12-08;21-188;ATL;;MEM;W (+8);1;31:19;2;9;.222;0;0;;4;4;1.000;4;10;14;0;1;1;2;4;8;6.4;+21;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
19;20;20;2007-12-10;21-190;ATL;@;ORL;W (+11);1;8:25;3;5;.600;0;0;;1;1;1.000;0;1;1;0;0;0;0;4;7;3.4;+9;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
20;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
21;21;21;2007-12-11;21-191;ATL;;TOR;L (-12);1;40:54;4;10;.400;0;0;;2;2;1.000;5;5;10;2;0;2;2;3;10;9.2;-16;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
22;22;;2007-12-14;21-194;ATL;@;DET;L (-10);Player Suspended;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
23;23;22;2007-12-15;21-195;ATL;;CHA;W (+9);1;30:14;3;7;.429;0;0;;0;0;;1;3;4;1;1;1;3;5;6;1.3;-8;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
24;24;23;2007-12-17;21-197;ATL;;UTA;W (+5);1;27:39;8;11;.727;0;0;;1;4;.250;3;4;7;2;1;0;3;5;17;12.0;+2;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
25;25;24;2007-12-19;21-199;ATL;;MIA;W (+3);1;16:37;1;2;.500;0;0;;3;4;.750;1;5;6;1;0;0;2;5;5;2.5;+5;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
26;26;25;2007-12-21;21-201;ATL;@;WAS;W (+5);1;30:39;6;9;.667;0;0;;1;2;.500;3;4;7;2;1;0;2;3;13;11.2;+14;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
27;27;26;2007-12-26;21-206;ATL;;IND;W (+12);1;29:51;5;13;.385;0;0;;2;2;1.000;3;4;7;1;1;3;2;4;12;8.4;+3;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
28;28;27;2007-12-29;21-209;ATL;@;DAL;L (-13);1;31:49;4;9;.444;0;0;;3;4;.750;0;10;10;0;2;1;1;3;11;9.4;-12;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
29;29;28;2008-01-02;21-213;ATL;@;CLE;L (-4);1;40:51;4;9;.444;0;0;;0;2;.000;4;5;9;3;3;1;0;4;8;11.0;-5;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
30;30;29;2008-01-04;21-215;ATL;@;IND;L (-22);1;15:27;1;4;.250;0;0;;0;0;;1;3;4;0;1;0;3;4;2;-2.4;-16;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
31;31;30;2008-01-05;21-216;ATL;;NJN;L (-6);1;22:51;3;5;.600;0;0;;1;1;1.000;2;6;8;2;0;2;2;5;7;6.7;-2;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
32;32;31;2008-01-09;21-220;ATL;;CLE;W (+9);1;32:47;5;10;.500;0;0;;0;0;;4;11;15;1;0;2;2;5;10;9.2;+9;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
33;33;32;2008-01-11;21-222;ATL;;WAS;L (-4);1;43:11;4;7;.571;0;0;;0;0;;6;13;19;2;1;0;2;3;8;12.0;+7;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
34;34;33;2008-01-13;21-224;ATL;;CHI;W (+21);1;20:47;3;4;.750;0;0;;2;4;.500;2;7;9;0;0;0;1;5;8;6.1;+13;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
35;35;34;2008-01-15;21-226;ATL;;DEN;W (+11);1;32:04;3;11;.273;0;1;.000;6;7;.857;2;6;8;3;1;2;0;2;12;12.0;+7;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
36;36;35;2008-01-16;21-227;ATL;@;MIL;L (-7);1;30:29;2;7;.286;0;0;;2;2;1.000;2;5;7;2;0;2;2;5;6;3.6;-3;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
37;37;36;2008-01-18;21-229;ATL;@;TOR;L (-11);1;38:19;4;11;.364;0;0;;0;1;.000;2;7;9;4;0;2;2;3;8;6.0;-6;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
38;38;37;2008-01-21;21-232;ATL;;POR;L (-2);1;39:13;2;7;.286;0;0;;3;4;.750;1;10;11;2;0;1;1;3;7;6.1;+4;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
39;39;38;2008-01-23;21-234;ATL;@;DEN;L (-7);1;29:07;6;8;.750;0;0;;2;5;.400;5;6;11;2;5;1;0;4;14;20.4;+7;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
40;40;39;2008-01-25;21-236;ATL;@;SEA;W (+9);1;38:28;4;8;.500;0;0;;2;4;.500;2;14;16;2;1;1;2;3;10;10.7;+12;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
41;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
42;41;40;2008-01-27;21-238;ATL;@;POR;L (-1);1;35:52;3;5;.600;0;0;;3;6;.500;4;8;12;1;0;0;1;2;9;9.6;+6;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
43;42;41;2008-01-29;21-240;ATL;@;PHO;L (-33);1;19:57;2;7;.286;0;0;;1;1;1.000;0;3;3;0;2;1;3;5;5;-0.5;-25;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
44;43;42;2008-01-30;21-241;ATL;@;LAC;L (-7);1;33:57;5;12;.417;0;1;.000;4;5;.800;3;7;10;0;1;0;1;3;14;10.2;+6;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
45;44;43;2008-02-02;21-244;ATL;;NJN;W (+12);1;32:24;6;10;.600;0;0;;2;2;1.000;3;4;7;0;0;0;2;3;14;9.5;+6;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
46;45;44;2008-02-04;21-246;ATL;;PHI;W (+5);1;27:26;3;11;.273;0;1;.000;0;0;;4;4;8;0;0;2;2;5;6;0.9;-17;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
47;46;45;2008-02-06;21-248;ATL;;LAL;W (+3);1;39:26;6;13;.462;0;0;;3;3;1.000;7;13;20;1;1;0;1;1;15;17.4;-1;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
48;47;46;2008-02-08;21-250;ATL;;CLE;L (-5);1;25:10;4;10;.400;0;0;;1;2;.500;4;3;7;0;0;0;0;2;9;6.1;-4;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
49;48;47;2008-02-09;21-251;ATL;@;HOU;L (-19);1;27:00;4;9;.444;0;0;;0;0;;4;4;8;2;1;0;1;2;8;7.9;-22;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
50;49;48;2008-02-12;21-254;ATL;;DET;L (-4);1;36:01;3;9;.333;0;0;;6;7;.857;7;9;16;1;0;1;2;5;12;11.5;0;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
51;50;49;2008-02-13;21-255;ATL;@;CHA;L (-2);1;32:43;6;11;.545;0;0;;0;0;;8;6;14;0;0;3;3;5;12;11.2;-13;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
52;51;50;2008-02-19;21-261;ATL;@;LAL;L (-29);1;21:38;2;4;.500;0;0;;0;0;;0;5;5;2;1;0;5;3;4;-0.3;-11;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
53;52;51;2008-02-20;21-262;ATL;@;SAC;L (-12);1;43:11;5;11;.455;0;0;;2;2;1.000;3;9;12;3;1;3;1;6;12;12.9;-13;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
54;53;52;2008-02-22;21-264;ATL;@;GSW;W (+7);1;18:11;4;9;.444;0;0;;0;0;;2;2;4;1;1;0;2;4;8;3.4;+11;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
55;54;53;2008-02-23;21-265;ATL;@;UTA;L (-6);1;38:29;2;7;.286;0;0;;0;0;;2;7;9;1;0;1;2;2;4;2.0;+6;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
56;55;54;2008-02-25;21-267;ATL;@;SAS;L (-15);1;28:41;5;11;.455;0;0;;2;2;1.000;6;7;13;0;2;0;1;1;12;13.2;-15;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
57;56;55;2008-02-27;21-269;ATL;;SAC;W (+6);1;41:07;6;8;.750;0;1;.000;4;4;1.000;5;9;14;4;1;0;2;5;16;18.8;-6;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
58;57;56;2008-02-29;21-271;ATL;;NYK;W (+6);1;37:22;8;14;.571;0;0;;4;4;1.000;4;7;11;1;1;1;1;5;20;17.7;+5;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
59;58;57;2008-03-02;21-273;ATL;@;BOS;L (-10);1;38:13;5;9;.556;0;0;;4;6;.667;3;8;11;0;1;2;0;3;14;14.6;-9;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
60;59;58;2008-03-04;21-275;ATL;;GSW;L (-17);1;31:54;6;6;1.000;0;0;;2;2;1.000;1;7;8;3;2;1;0;2;14;19.0;-8;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
61;60;59;2008-03-05;21-276;ATL;@;NOH;L (-15);1;40:15;3;8;.375;0;0;;2;2;1.000;3;8;11;4;0;1;2;4;8;8.0;-11;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
62;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
63;61;60;2008-03-07;21-278;ATL;@;CHA;L (-15);1;30:37;8;11;.727;0;0;;2;2;1.000;6;5;11;1;0;0;2;5;18;15.9;-12;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
64;62;61;2008-03-08;21-279;ATL;;MIA;W (+3);1;28:04;3;7;.429;0;0;;3;4;.750;1;6;7;2;0;1;0;2;9;8.7;+1;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
65;63;62;2008-03-10;21-281;ATL;@;ORL;L (-11);1;18:18;4;10;.400;0;0;;1;2;.500;2;1;3;1;0;0;2;3;9;2.4;0;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
66;64;63;2008-03-12;21-283;ATL;;HOU;L (-8);1;37:32;4;8;.500;0;0;;3;4;.750;1;8;9;4;1;2;0;1;11;14.5;+1;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
67;65;64;2008-03-14;21-285;ATL;;LAC;W (+24);1;17:01;3;5;.600;0;0;;0;0;;0;2;2;1;0;0;1;3;6;2.8;+10;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
68;66;65;2008-03-16;21-287;ATL;@;NYK;W (+11);1;30:06;3;6;.500;0;0;;2;2;1.000;3;7;10;1;0;0;3;3;8;5.7;+11;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
69;67;66;2008-03-17;21-288;ATL;@;WAS;W (+9);1;38:00;6;9;.667;0;0;;0;0;;6;9;15;6;1;2;3;2;12;17.8;+7;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
70;68;67;2008-03-19;21-290;ATL;@;NJN;L (-8);1;40:19;9;11;.818;0;0;;2;2;1.000;6;9;15;6;0;1;0;3;20;26.5;-7;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
71;69;68;2008-03-22;21-293;ATL;;ORL;W (+8);1;35:14;4;7;.571;0;0;;3;3;1.000;5;5;10;3;1;1;2;3;11;13.3;+2;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
72;70;69;2008-03-25;21-296;ATL;@;CHI;L (-9);1;31:51;1;5;.200;0;0;;1;2;.500;4;9;13;1;0;2;4;1;3;2.7;-4;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
73;71;70;2008-03-26;21-297;ATL;;MIL;W (+19);1;18:25;2;4;.500;0;0;;3;5;.600;1;0;1;1;0;0;2;4;7;2.0;-1;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
74;72;71;2008-03-28;21-299;ATL;;CHI;W (+3);1;24:16;4;7;.571;0;0;;8;8;1.000;1;2;3;0;0;2;2;5;16;11.4;+8;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
75;73;72;2008-03-30;21-301;ATL;;NYK;W (+5);1;38:13;9;15;.600;0;0;;0;1;.000;4;9;13;3;2;0;2;2;18;17.5;+3;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
76;74;73;2008-03-31;21-302;ATL;@;MEM;W (+17);1;30:46;6;13;.462;0;0;;7;7;1.000;1;5;6;1;0;0;1;3;19;13.0;+29;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
77;75;74;2008-04-02;21-304;ATL;;TOR;W (+7);1;34:55;6;11;.545;0;0;;2;3;.667;2;10;12;0;0;0;2;1;14;10.3;+1;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
78;76;75;2008-04-04;21-306;ATL;;PHI;L (-5);1;31:30;5;8;.625;0;0;;0;0;;3;4;7;3;0;2;0;2;10;12.4;-3;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
79;77;76;2008-04-05;21-307;ATL;@;PHI;W (+7);1;34:23;5;8;.625;0;0;;0;0;;5;7;12;0;0;0;2;2;10;9.2;+9;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
80;78;77;2008-04-08;21-310;ATL;@;IND;L (-14);1;19:28;2;7;.286;0;0;;0;0;;3;2;5;2;1;0;0;5;4;3.0;-12;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
81;79;78;2008-04-11;21-313;ATL;@;NYK;W (+12);1;33:04;6;10;.600;0;0;;7;9;.778;2;9;11;1;2;2;2;4;19;18.2;+11;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
82;80;79;2008-04-12;21-314;ATL;;BOS;L (-10);1;43:57;8;12;.667;0;0;;1;2;.500;6;5;11;2;0;0;3;2;17;14.7;-17;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
83;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
84;81;80;2008-04-15;21-317;ATL;;ORL;L (-16);1;25:52;3;11;.273;0;0;;2;2;1.000;4;7;11;6;0;0;0;1;8;10.2;-21;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
85;82;81;2008-04-16;21-318;ATL;@;MIA;L (-14);1;31:36;3;8;.375;0;0;;2;2;1.000;5;7;12;2;0;2;1;3;8;9.8;-20;https://www.basketball-reference.com/players/a/horfoal01/gamelog/2008;horfoal;2008
0;1;1;2007-10-31;23-276;PHI;@;TOR;L (-9);1;39:39;8;16;.500;2;5;.400;5;8;.625;2;6;8;2;1;2;7;3;23;12.6;-12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
1;2;2;2007-11-02;23-278;PHI;@;CHI;W (+11);1;44:31;8;17;.471;0;2;.000;6;7;.857;2;8;10;6;3;3;6;1;22;19.6;+11;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
2;3;3;2007-11-03;23-279;PHI;;NJN;L (-5);1;38:47;6;10;.600;1;2;.500;3;5;.600;1;0;1;1;0;0;4;5;16;6.0;-8;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
3;4;4;2007-11-07;23-283;PHI;;CHA;W (+31);1;33:43;6;14;.429;1;2;.500;6;10;.600;3;4;7;4;5;0;5;2;19;15.3;+30;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
4;5;5;2007-11-09;23-285;PHI;;TOR;L (-2);1;44:05;11;21;.524;2;5;.400;2;4;.500;2;6;8;7;3;0;2;3;26;22.8;+9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
5;6;6;2007-11-11;23-287;PHI;;NOH;L (-21);1;36:41;7;14;.500;0;1;.000;3;3;1.000;0;4;4;3;1;0;5;3;17;8.1;-19;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
6;7;7;2007-11-13;23-289;PHI;@;DAL;L (-15);1;42:10;5;16;.313;1;2;.500;4;5;.800;4;8;12;8;1;1;7;1;15;10.5;-19;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
7;8;8;2007-11-14;23-290;PHI;@;NOH;L (-19);1;40:12;2;15;.133;0;3;.000;1;1;1.000;1;5;6;7;0;1;4;2;5;-1.7;-9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
8;9;9;2007-11-16;23-292;PHI;;POR;W (+4);1;39:17;7;12;.583;1;2;.500;7;8;.875;0;4;4;7;3;1;6;5;22;17.8;+5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
9;10;10;2007-11-20;23-296;PHI;@;WAS;L (-15);1;28:04;3;11;.273;2;5;.400;2;3;.667;2;1;3;5;0;0;0;0;10;8.3;-31;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
10;11;11;2007-11-23;23-299;PHI;@;DET;L (-5);1;40:01;4;17;.235;2;7;.286;7;9;.778;0;7;7;6;0;2;4;0;17;9.6;+4;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
11;12;12;2007-11-24;23-300;PHI;;GSW;L (-2);1;43:32;8;17;.471;1;4;.250;9;10;.900;1;10;11;4;5;2;4;3;26;24.6;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
12;13;13;2007-11-27;23-303;PHI;@;MIL;W (+15);1;39:14;9;15;.600;1;4;.250;1;2;.500;2;2;4;11;1;0;2;3;20;20.2;+7;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
13;14;14;2007-11-28;23-304;PHI;;UTA;L (-11);1;40:54;8;12;.667;2;4;.500;2;4;.500;1;5;6;4;0;0;5;2;20;13.2;-14;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
14;15;15;2007-11-30;23-306;PHI;;WAS;W (+1);1;45:20;3;19;.158;0;6;.000;2;3;.667;4;8;12;7;4;2;3;2;8;7.2;-1;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
15;16;16;2007-12-01;23-307;PHI;@;NJN;L (-2);1;44:26;6;11;.545;0;2;.000;12;12;1.000;0;3;3;4;4;1;3;6;24;21.7;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
16;17;17;2007-12-03;23-309;PHI;;ATL;L (-9);1;36:40;4;14;.286;0;4;.000;3;3;1.000;2;6;8;5;2;0;1;4;11;8.9;-13;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
17;18;18;2007-12-05;23-311;PHI;;BOS;L (-10);1;45:46;10;17;.588;2;5;.400;2;4;.500;1;2;3;2;1;0;3;2;24;15.2;-9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
18;19;19;2007-12-07;23-313;PHI;;NYK;W (+11);1;33:37;5;14;.357;0;2;.000;5;5;1.000;0;4;4;4;1;1;0;2;15;12.1;+10;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
19;20;20;2007-12-08;23-314;PHI;@;NYK;W (+28);1;39:26;6;10;.600;3;5;.600;2;3;.667;0;4;4;9;2;2;3;0;17;19.9;+24;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
20;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
21;21;21;2007-12-10;23-316;PHI;;HOU;W (+12);1;36:38;7;11;.636;0;0;;2;2;1.000;1;2;3;2;2;0;2;2;16;13.0;+8;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
22;22;22;2007-12-12;23-318;PHI;;MIN;W (+4);1;40:08;8;17;.471;2;3;.667;7;9;.778;3;5;8;4;3;0;2;2;25;22.1;+17;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
23;23;23;2007-12-14;23-320;PHI;;SAC;L (-10);1;42:15;4;12;.333;1;3;.333;6;6;1.000;1;3;4;4;3;1;5;4;15;9.7;-15;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
24;24;24;2007-12-15;23-321;PHI;@;CLE;W (+6);1;33:27;6;12;.500;2;5;.400;6;9;.667;0;2;2;2;4;0;4;4;20;13.2;-8;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
25;25;25;2007-12-19;23-325;PHI;@;IND;L (-17);1;38:53;3;12;.250;2;4;.500;8;10;.800;0;5;5;5;2;0;1;1;16;13.6;-6;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2008;iguodan;2008
