;Rk;G;Date;Age;Tm;Unnamed: 5;Opp;Unnamed: 7;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;url;joueur;annee
10;11;11;2006-11-22;22-298;PHI;@;MIL;L (-4);1;44:16;4;12;.333;1;5;.200;9;12;.750;3;13;16;10;3;0;3;3;18;21.8;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
11;12;12;2006-11-24;22-300;PHI;;CHI;W (+15);1;39:02;7;14;.500;2;5;.400;3;6;.500;0;7;7;3;4;0;2;2;19;16.2;+10;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
12;13;13;2006-11-25;22-301;PHI;@;CLE;L (-13);1;43:16;5;7;.714;1;1;1.000;6;6;1.000;0;8;8;3;5;0;2;1;17;21.2;-1;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
13;14;14;2006-11-27;22-303;PHI;@;MIA;L (-12);1;40:31;5;16;.313;2;4;.500;3;4;.750;2;7;9;3;2;0;3;3;15;8.8;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
14;15;15;2006-12-02;22-308;PHI;@;NJN;L (-5);1;35:25;2;6;.333;0;3;.000;7;8;.875;0;3;3;2;1;0;4;5;11;4.5;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
15;16;16;2006-12-03;22-309;PHI;;MIN;L (-11);1;45:21;6;14;.429;0;1;.000;0;0;;2;3;5;5;3;1;4;3;12;8.9;-12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
16;17;17;2006-12-06;22-312;PHI;@;CHI;L (-27);1;36:49;4;6;.667;1;1;1.000;4;6;.667;1;0;1;4;3;1;2;4;13;13.2;-30;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
17;18;18;2006-12-08;22-314;PHI;;WAS;L (-15);1;41:52;5;11;.455;0;3;.000;3;3;1.000;0;6;6;7;2;0;7;2;13;8.2;-15;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
18;19;19;2006-12-09;22-315;PHI;@;ORL;L (-2);1;41:15;8;13;.615;0;1;.000;3;4;.750;0;5;5;5;2;1;2;3;19;17.2;-2;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
19;20;20;2006-12-11;22-317;PHI;;POR;L (-2);1;43:22;8;15;.533;0;1;.000;11;13;.846;3;4;7;3;2;0;5;3;27;20.1;+3;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
20;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
21;21;21;2006-12-13;22-319;PHI;;BOS;L (-20);1;36:09;4;8;.500;0;0;;4;5;.800;0;4;4;5;3;0;1;5;12;12.3;-10;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
22;22;22;2006-12-15;22-321;PHI;@;DAL;L (-14);1;42:12;5;13;.385;1;2;.500;6;6;1.000;1;4;5;3;1;0;4;1;17;10.5;-17;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
23;23;23;2006-12-16;22-322;PHI;@;SAS;L (-5);1;46:01;9;17;.529;1;3;.333;8;12;.667;1;6;7;5;2;1;5;4;27;19.2;-9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
24;24;24;2006-12-20;22-326;PHI;;IND;L (-8);1;46:32;6;18;.333;1;3;.333;7;7;1.000;2;3;5;7;4;1;6;2;20;14.9;-11;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
25;25;25;2006-12-22;22-328;PHI;@;BOS;W (+15);1;42:46;11;15;.733;0;0;;9;12;.750;2;2;4;9;1;1;3;4;31;29.1;+21;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
26;26;26;2006-12-23;22-329;PHI;;NYK;W (+21);1;38:00;6;11;.545;3;4;.750;5;6;.833;1;1;2;5;2;0;4;1;20;16.4;+22;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
27;27;27;2006-12-26;22-332;PHI;@;GSW;L (-19);1;28:04;3;8;.375;1;2;.500;7;8;.875;0;3;3;2;4;1;1;2;14;14.4;-26;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
28;28;28;2006-12-27;22-333;PHI;@;SAC;L (-25);1;37:12;5;6;.833;0;0;;5;5;1.000;1;2;3;3;0;0;0;2;15;15.4;-11;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
29;29;29;2006-12-29;22-335;PHI;@;POR;W (+3);1;45:46;11;21;.524;0;3;.000;10;13;.769;1;4;5;5;5;0;2;2;32;28.1;+2;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
30;30;30;2006-12-31;22-337;PHI;@;LAL;L (-10);1;42:46;4;10;.400;0;1;.000;11;12;.917;1;7;8;6;1;0;2;3;19;18.0;-13;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
31;31;31;2007-01-02;22-339;PHI;@;DEN;W (+11);1;39:58;2;8;.250;0;1;.000;3;4;.750;0;7;7;10;4;0;2;4;7;11.3;+9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
32;32;32;2007-01-03;22-340;PHI;@;UTA;L (-11);1;34:38;6;13;.462;0;2;.000;4;5;.800;0;4;4;4;1;0;5;2;16;8.1;-12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
33;33;33;2007-01-05;22-342;PHI;@;MIN;L (-2);1;42:39;8;23;.348;0;2;.000;7;9;.778;1;6;7;9;1;0;1;2;23;17.3;+4;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
34;34;34;2007-01-09;22-346;PHI;;DET;L (-9);1;39:22;6;12;.500;0;1;.000;3;6;.500;0;2;2;7;3;0;3;1;15;12.9;-12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
35;35;35;2007-01-10;22-347;PHI;@;NYK;L (-7);1;34:43;3;12;.250;1;4;.250;6;6;1.000;1;5;6;4;0;0;3;5;13;5.8;-17;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
36;36;36;2007-01-12;22-349;PHI;;MIL;W (+13);1;42:51;6;18;.333;1;4;.250;13;13;1.000;2;4;6;6;5;0;3;4;26;23.0;+17;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
37;37;37;2007-01-13;22-350;PHI;@;CHA;L (-6);1;36:56;2;9;.222;0;0;;10;12;.833;0;8;8;1;0;1;5;5;14;4.5;0;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
38;38;38;2007-01-15;22-352;PHI;;TOR;L (-18);1;30:17;6;12;.500;1;3;.333;2;2;1.000;1;2;3;3;2;0;3;1;15;11.0;-19;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
39;39;39;2007-01-17;22-354;PHI;@;MEM;L (-16);1;22:35;2;4;.500;0;0;;0;0;;0;1;1;5;1;0;2;5;4;2.8;-18;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
40;40;40;2007-01-19;22-356;PHI;;MIA;W (+3);1;46:15;4;12;.333;0;3;.000;8;8;1.000;0;7;7;9;5;0;6;3;16;15.4;+8;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
41;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
42;41;41;2007-01-21;22-358;PHI;;SAS;L (-14);1;39:20;8;14;.571;0;3;.000;4;5;.800;1;5;6;4;3;0;3;3;20;16.8;-11;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
43;42;42;2007-01-23;22-360;PHI;;NOK;W (+6);1;38:19;7;17;.412;0;2;.000;6;6;1.000;0;4;4;6;2;0;6;3;20;11.1;-1;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
44;43;43;2007-01-24;22-361;PHI;@;CLE;W (+3);1;52:24;10;18;.556;2;4;.500;12;12;1.000;0;4;4;9;0;1;5;3;34;27.4;+5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
45;44;44;2007-01-26;22-363;PHI;;CLE;L (-8);1;43:14;6;12;.500;0;1;.000;10;15;.667;1;5;6;7;3;1;5;2;22;19.0;+2;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
46;45;45;2007-01-27;22-364;PHI;@;ATL;W (+15);1;40:28;7;16;.438;0;2;.000;10;13;.769;1;4;5;4;2;0;2;4;24;17.5;+23;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
47;46;46;2007-01-29;23-001;PHI;@;HOU;L (-21);1;33:08;7;12;.583;0;3;.000;5;5;1.000;1;1;2;4;2;0;3;1;19;15.8;-33;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
48;47;47;2007-01-31;23-003;PHI;@;NOK;W (+11);1;43:56;8;16;.500;2;2;1.000;4;5;.800;0;9;9;7;0;1;2;2;22;19.1;+15;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
49;48;48;2007-02-02;23-005;PHI;;GSW;L (-1);1;45:28;9;20;.450;0;0;;7;9;.778;1;9;10;13;3;1;4;2;25;25.2;-6;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
50;49;49;2007-02-05;23-008;PHI;;NJN;W (+2);1;47:57;8;18;.444;1;3;.333;6;8;.750;1;6;7;15;1;0;3;5;23;21.8;+11;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
51;50;50;2007-02-07;23-010;PHI;;CHA;W (+9);1;43:05;8;19;.421;0;2;.000;11;13;.846;0;7;7;2;4;1;2;4;27;20.7;+15;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
52;51;51;2007-02-09;23-012;PHI;;LAC;L (-1);1;43:37;7;18;.389;1;3;.333;7;7;1.000;0;4;4;7;0;1;3;3;22;14.8;-1;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
53;52;52;2007-02-11;23-014;PHI;;DAL;L (-17);1;44:30;7;17;.412;0;1;.000;7;10;.700;1;8;9;5;0;0;4;2;21;12.5;-10;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
54;53;53;2007-02-14;23-017;PHI;;WAS;L (-7);1;44:31;3;15;.200;1;4;.250;7;9;.778;1;7;8;13;0;1;5;4;14;9.9;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
55;54;54;2007-02-21;23-024;PHI;;NYK;W (+20);1;37:27;1;9;.111;0;0;;8;10;.800;1;3;4;9;2;2;3;2;10;10.8;+3;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
56;55;55;2007-02-23;23-026;PHI;@;CHA;L (-15);1;33:07;3;12;.250;0;2;.000;4;7;.571;2;2;4;1;1;2;3;4;10;2.1;-10;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
57;56;56;2007-02-24;23-027;PHI;@;MIL;L (-19);1;39:09;9;18;.500;1;4;.250;3;4;.750;1;2;3;5;1;0;3;1;22;15.0;-21;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
58;57;57;2007-02-26;23-029;PHI;;SAC;W (+7);1;38:51;7;17;.412;0;1;.000;8;9;.889;2;6;8;7;2;1;6;3;22;16.1;+6;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
59;58;58;2007-02-28;23-031;PHI;;PHO;W (+5);1;46:34;8;15;.533;2;2;1.000;6;6;1.000;3;4;7;7;1;0;7;1;24;18.5;+5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
60;59;59;2007-03-02;23-033;PHI;;MEM;W (+5);1;49:05;10;17;.588;0;0;;7;8;.875;0;9;9;6;4;0;4;4;27;24.0;+9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
61;60;60;2007-03-04;23-035;PHI;;NJN;W (+13);1;42:50;6;11;.545;1;2;.500;8;10;.800;0;5;5;6;5;0;5;3;21;19.4;+7;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
62;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
63;61;61;2007-03-07;23-038;PHI;;SEA;W (+3);1;44:49;10;21;.476;0;2;.000;5;8;.625;2;9;11;10;0;0;6;1;25;17.8;+7;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
64;62;62;2007-03-09;23-040;PHI;;LAL;W (+16);1;45:44;11;18;.611;3;3;1.000;6;7;.857;1;7;8;3;2;0;2;2;31;26.5;+18;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
65;63;63;2007-03-10;23-041;PHI;@;IND;W (+4);1;41:39;8;13;.615;0;1;.000;9;10;.900;1;3;4;5;5;0;3;1;25;25.4;+12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
66;64;64;2007-03-13;23-044;PHI;@;ATL;L (-12);1;32:24;4;11;.364;1;1;1.000;9;9;1.000;2;4;6;3;4;0;4;2;18;15.8;-23;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
67;65;65;2007-03-14;23-045;PHI;;CHI;L (-1);1;42:31;4;16;.250;1;3;.333;10;10;1.000;0;5;5;6;1;3;2;0;19;16.2;-1;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
68;66;66;2007-03-16;23-047;PHI;;UTA;W (+1);1;44:20;10;23;.435;0;1;.000;3;5;.600;2;7;9;3;4;0;5;1;23;14.3;+2;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
69;67;67;2007-03-18;23-049;PHI;;HOU;L (-50);1;28:20;2;10;.200;0;0;;2;2;1.000;0;4;4;4;0;1;4;0;6;0.5;-40;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
70;68;68;2007-03-20;23-051;PHI;@;DET;L (-21);1;31:38;3;8;.375;0;0;;0;0;;2;1;3;2;1;0;2;2;6;2.9;-20;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
71;69;;2007-03-23;23-054;PHI;;CHA;W (+9);Did Not Dress;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
72;70;69;2007-03-24;23-055;PHI;@;MIA;W (+8);1;45:53;5;14;.357;1;5;.200;8;11;.727;1;7;8;6;1;1;4;3;19;13.5;+12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
73;71;70;2007-03-28;23-059;PHI;@;WAS;L (-3);1;46:51;10;22;.455;4;7;.571;2;2;1.000;2;5;7;15;1;1;6;3;26;22.5;-1;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
74;72;71;2007-03-30;23-061;PHI;;BOS;W (+6);1;46:48;6;13;.462;0;0;;11;17;.647;1;4;5;12;3;0;5;3;23;21.0;+8;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
75;73;72;2007-03-31;23-062;PHI;@;NJN;L (-4);1;33:33;5;12;.417;0;2;.000;3;4;.750;0;2;2;6;0;1;1;5;13;8.7;-5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
76;74;73;2007-04-04;23-066;PHI;@;NYK;W (+2);1;35:49;7;13;.538;0;2;.000;4;5;.800;1;4;5;2;3;1;2;3;18;15.1;+5;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
77;75;74;2007-04-06;23-068;PHI;;TOR;L (-9);1;44:35;6;12;.500;1;1;1.000;7;8;.875;2;5;7;7;1;1;5;1;20;17.7;-12;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
78;76;75;2007-04-08;23-070;PHI;;ATL;W (+5);1;37:58;6;11;.545;0;1;.000;13;14;.929;1;3;4;8;1;0;2;2;25;24.7;+9;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
79;77;;2007-04-10;23-072;PHI;;IND;W (+4);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
80;78;;2007-04-11;23-073;PHI;@;BOS;W (+8);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
81;79;76;2007-04-14;23-076;PHI;;ORL;L (-17);1;40:21;3;12;.250;1;3;.333;7;11;.636;1;2;3;5;3;0;7;0;14;6.0;-15;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
82;80;;2007-04-15;23-077;PHI;@;DET;W (+11);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
83;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
84;81;;2007-04-17;23-079;PHI;;CLE;L (-6);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
85;82;;2007-04-18;23-080;PHI;@;TOR;W (+3);Inactive;;;;;;;;;;;;;;;;;;;;;;https://www.basketball-reference.com/players/a/iguodan01/gamelog/2007;iguodan;2007
0;1;1;2006-11-02;35-141;SAS;@;DAL;W (+6);1;34:42;5;6;.833;2;2;1.000;1;6;.167;2;3;5;2;0;0;1;1;13;11.1;+4;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
1;2;2;2006-11-03;35-142;SAS;;CLE;L (-7);1;37:54;1;5;.200;0;0;;0;0;;0;1;1;3;1;0;0;2;2;1.5;-4;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
2;3;3;2006-11-05;35-144;SAS;@;TOR;W (+9);1;27:02;1;5;.200;1;3;.333;0;0;;0;5;5;2;2;0;1;4;3;2.2;+11;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
3;4;4;2006-11-06;35-145;SAS;@;NYK;W (+12);1;29:11;2;4;.500;2;3;.667;0;0;;0;3;3;1;2;0;1;1;6;6.2;+14;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
4;5;5;2006-11-08;35-147;SAS;;PHO;W (+5);1;25:13;1;6;.167;0;2;.000;0;0;;1;0;1;2;0;0;0;2;2;-0.5;0;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
5;6;6;2006-11-11;35-150;SAS;;NYK;W (+8);1;36:03;2;5;.400;2;4;.500;1;2;.500;0;3;3;3;1;0;1;3;7;5.7;+5;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
6;7;7;2006-11-14;35-153;SAS;@;HOU;W (+8);1;35:52;1;3;.333;0;0;;0;0;;2;2;4;3;0;0;1;2;2;2.6;+5;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
7;8;8;2006-11-15;35-154;SAS;;CHA;L (-3);1;39:28;2;8;.250;0;3;.000;2;3;.667;0;1;1;1;0;1;3;0;6;-0.5;-14;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
8;9;9;2006-11-17;35-156;SAS;;CHI;W (+17);1;22:55;4;7;.571;2;4;.500;1;2;.500;0;2;2;1;2;0;2;3;11;7.4;+11;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
9;10;10;2006-11-19;35-158;SAS;@;SAC;W (+9);1;32:26;3;11;.273;1;5;.200;0;0;;0;1;1;2;0;0;1;3;7;0.0;+14;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
10;11;11;2006-11-20;35-159;SAS;@;POR;W (+9);1;30:21;3;3;1.000;2;2;1.000;0;0;;0;3;3;0;0;2;1;2;8;7.6;+10;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
11;12;12;2006-11-22;35-161;SAS;;MIA;W (+20);1;29:37;2;5;.400;1;3;.333;0;0;;0;0;0;2;0;0;0;2;5;2.9;+19;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
12;13;13;2006-11-24;35-163;SAS;;DAL;L (-3);1;38:14;2;4;.500;1;1;1.000;0;0;;0;0;0;3;1;0;1;2;5;4.3;-6;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
13;14;14;2006-11-26;35-165;SAS;@;SEA;W (+20);1;41:45;2;5;.400;0;0;;1;2;.500;0;4;4;1;1;0;0;2;5;4.0;+9;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
14;15;15;2006-11-27;35-166;SAS;@;GSW;L (-9);1;43:20;2;6;.333;1;4;.250;2;2;1.000;1;5;6;2;2;2;0;2;7;9.8;-9;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
15;16;16;2006-11-29;35-168;SAS;@;UTA;L (-8);1;42:23;6;12;.500;5;9;.556;0;0;;0;1;1;0;1;0;0;2;17;11.5;-5;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
16;17;17;2006-12-02;35-171;SAS;;SAC;W (+2);1;43:27;7;11;.636;6;9;.667;3;3;1.000;0;5;5;1;2;1;1;3;23;20.8;+2;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
17;18;18;2006-12-04;35-173;SAS;;GSW;W (+40);1;25:06;3;7;.429;1;4;.250;0;0;;0;5;5;2;1;1;0;2;7;7.1;+29;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
18;19;19;2006-12-06;35-175;SAS;@;CHA;W (+20);1;25:46;0;1;.000;0;1;.000;0;0;;0;1;1;1;0;1;2;2;0;-1.8;+2;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
19;20;20;2006-12-08;35-177;SAS;;LAC;W (+29);1;19:47;2;6;.333;1;4;.250;0;0;;1;0;1;1;1;0;1;2;5;2.2;+14;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
20;Rk;G;Date;Age;Tm;;Opp;;GS;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc;+/-;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
21;21;21;2006-12-10;35-179;SAS;@;LAL;L (-7);1;38:52;6;9;.667;3;3;1.000;1;1;1.000;0;1;1;2;1;0;0;6;16;12.4;-4;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
22;22;22;2006-12-11;35-180;SAS;@;LAC;W (+22);1;28:07;0;3;.000;0;2;.000;0;0;;0;2;2;1;1;1;0;2;0;0.1;+12;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
23;23;23;2006-12-13;35-182;SAS;;MIN;W (+13);1;28:08;3;3;1.000;2;2;1.000;1;1;1.000;0;5;5;0;4;0;1;3;9;11.4;+17;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
24;24;24;2006-12-14;35-183;SAS;@;NOK;W (+26);1;20:58;1;2;.500;1;1;1.000;0;0;;0;3;3;1;1;0;0;2;3;3.8;+18;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
25;25;25;2006-12-16;35-185;SAS;;PHI;W (+5);1;41:21;3;5;.600;2;4;.500;1;2;.500;1;0;1;2;1;0;2;3;9;6.2;+4;https://www.basketball-reference.com/players/a/bowenbr01/gamelog/2007;bowenbr;2007
