;full_name;Tm;GS;minutes;cluster_c;cluster_def;age;FGA_moy;TOV_moy;PF_moy;Prod_mean_opp;Opp;POS;code
4179;Joe Harris;bkn;1.0;28.5;1.0;2.0;30.0;9.0;2.0;0.0;0.283442431606888;min;SF;SFbkn1.0
4180;Joe Harris;bkn;1.0;27.0;1.0;2.0;30.0;12.5;0.0;2.5;0.283442431606888;no;SF;SFbkn1.0
4181;Joe Harris;bkn;1.0;33.5;1.0;2.0;30.0;11.0;1.5;1.0;0.283442431606888;ny;SF;SFbkn1.0
4182;Joe Harris;bkn;1.0;32.0;1.0;2.0;30.0;12.5;1.5;2.5;0.283442431606888;okc;SF;SFbkn1.0
4183;Joe Harris;bkn;1.0;27.5;1.0;2.0;30.0;9.0;0.0;2.0;0.283442431606888;orl;SF;SFbkn1.0
4184;Joe Harris;bkn;1.0;23.5;1.0;2.0;30.0;8.0;1.0;1.5;0.283442431606888;phi;SF;SFbkn1.0
4185;Joe Harris;bkn;1.0;32.0;1.0;2.0;30.0;11.5;2.0;1.5;0.283442431606888;pho;SF;SFbkn1.0
4186;Joe Harris;bkn;1.0;31.5;1.0;2.0;30.0;10.0;1.0;2.0;0.283442431606888;por;SF;SFbkn1.0
4187;Joe Harris;bkn;1.0;28.0;1.0;2.0;30.0;7.5;1.0;3.0;0.283442431606888;sac;SF;SFbkn1.0
4188;Joe Harris;bkn;1.0;40.0;1.0;2.0;30.0;10.0;0.0;0.0;0.283442431606888;sa;SF;SFbkn1.0
4189;Joe Harris;bkn;1.0;33.666666666666664;1.0;2.0;30.0;10.666666666666666;1.0;2.6666666666666665;0.283442431606888;tor;SF;SFbkn1.0
4190;Joe Harris;bkn;1.0;23.0;1.0;2.0;30.0;7.0;2.0;0.0;0.283442431606888;utah;SF;SFbkn1.0
4191;Joe Harris;bkn;1.0;28.5;1.0;2.0;30.0;14.0;0.5;1.0;0.283442431606888;wsh;SF;SFbkn1.0
4192;Joe Ingles;utah;0.0;26.0;2.0;3.0;34.0;5.0;0.0;2.0;0.3683218285982128;atl;SG;SGutah0.0
4193;Joe Ingles;utah;0.0;35.0;2.0;3.0;34.0;12.0;1.0;3.0;0.3683218285982128;bos;SG;SGutah0.0
4194;Joe Ingles;utah;0.0;22.0;2.0;3.0;34.0;6.0;2.0;3.0;0.3683218285982128;bkn;SG;SGutah0.0
4195;Joe Ingles;utah;0.0;23.5;2.0;3.0;34.0;5.5;1.0;1.5;0.3683218285982128;chi;SG;SGutah0.0
4196;Joe Ingles;utah;0.0;28.5;2.0;3.0;34.0;8.0;1.0;0.5;0.3683218285982128;cha;SG;SGutah0.0
4197;Joe Ingles;utah;0.0;28.5;2.0;3.0;34.0;10.0;2.5;3.0;0.3683218285982128;dal;SG;SGutah0.0
4198;Joe Ingles;utah;0.0;25.0;2.0;3.0;34.0;7.0;2.0;1.0;0.3683218285982128;den;SG;SGutah0.0
4199;Joe Ingles;utah;0.0;23.5;2.0;3.0;34.0;5.5;1.0;2.0;0.3683218285982128;det;SG;SGutah0.0
4200;Joe Ingles;utah;0.0;23.5;2.0;3.0;34.0;7.5;2.0;1.5;0.3683218285982128;gs;SG;SGutah0.0
4201;Joe Ingles;utah;0.0;29.0;2.0;3.0;34.0;11.0;1.0;1.0;0.3683218285982128;hou;SG;SGutah0.0
4202;Joe Ingles;utah;0.0;28.5;2.0;3.0;34.0;9.0;2.0;2.5;0.3683218285982128;ind;SG;SGutah0.0
4203;Joe Ingles;utah;0.0;26.66666666666667;2.0;3.0;34.0;6.0;1.3333333333333333;2.0;0.3683218285982128;lac;SG;SGutah0.0
4204;Joe Ingles;utah;0.0;30.66666666666667;2.0;3.0;34.0;9.333333333333334;3.0;2.333333333333333;0.3683218285982128;lal;SG;SGutah0.0
4205;Joe Ingles;utah;0.0;28.0;2.0;3.0;34.0;8.0;2.333333333333333;1.3333333333333333;0.3683218285982128;mem;SG;SGutah0.0
4206;Joe Ingles;utah;0.0;32.0;2.0;3.0;34.0;7.0;2.0;1.0;0.3683218285982128;mia;SG;SGutah0.0
4207;Joe Ingles;utah;0.0;29.0;2.0;3.0;34.0;11.0;2.0;0.0;0.3683218285982128;mil;SG;SGutah0.0
4208;Joe Ingles;utah;0.0;19.666666666666668;2.0;3.0;34.0;5.0;0.6666666666666666;1.6666666666666667;0.3683218285982128;no;SG;SGutah0.0
4209;Joe Ingles;utah;0.0;27.5;2.0;3.0;34.0;9.5;2.5;1.0;0.3683218285982128;ny;SG;SGutah0.0
4210;Joe Ingles;utah;0.0;20.0;2.0;3.0;34.0;4.0;3.0;3.0;0.3683218285982128;okc;SG;SGutah0.0
4211;Joe Ingles;utah;0.0;26.0;2.0;3.0;34.0;11.0;1.5;3.0;0.3683218285982128;orl;SG;SGutah0.0
4212;Joe Ingles;utah;0.0;28.5;2.0;3.0;34.0;9.5;3.0;1.5;0.3683218285982128;phi;SG;SGutah0.0
4213;Joe Ingles;utah;0.0;30.5;2.0;3.0;34.0;10.5;2.0;2.5;0.3683218285982128;pho;SG;SGutah0.0
4214;Joe Ingles;utah;0.0;30.33333333333333;2.0;3.0;34.0;12.0;0.6666666666666666;0.6666666666666666;0.3683218285982128;por;SG;SGutah0.0
4215;Joe Ingles;utah;0.0;28.33333333333333;2.0;3.0;34.0;8.666666666666666;1.6666666666666667;1.6666666666666667;0.3683218285982128;sac;SG;SGutah0.0
4216;Joe Ingles;utah;0.0;25.33333333333333;2.0;3.0;34.0;10.333333333333334;1.0;1.6666666666666667;0.3683218285982128;sa;SG;SGutah0.0
4217;Joe Ingles;utah;0.0;33.0;2.0;3.0;34.0;8.0;4.0;3.0;0.3683218285982128;tor;SG;SGutah0.0
4218;Joe Ingles;utah;0.0;31.0;2.0;3.0;34.0;16.5;1.5;3.0;0.3683218285982128;wsh;SG;SGutah0.0
4219;Joel Embiid;phi;1.0;23.66666666666667;4.0;3.0;27.66666666666667;15.666666666666664;2.333333333333333;2.333333333333333;0.8699394274152258;atl;C;Cphi1.0
4220;Joel Embiid;phi;1.0;31.33333333333333;4.0;3.0;27.33333333333333;17.666666666666668;3.333333333333333;2.6666666666666665;0.8699394274152258;bos;C;Cphi1.0
